test,mtu,qp,srvnode,cltnode,gpu_serv,gpu_clt,metric,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304,8388608
ib_read_bw,9000,8,mocr4pcc04u15,mocr4pcc04u16,3,3,avg,0.059977,0.12,0.25,0.49,0.98,1.97,3.93,7.85,15.78,30.23,42.1,47.18,59.99,67.09,73.03,76.86,80.95,83.03,83.98,84.36,84.56,84.61,84.65
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,0,avg,0.05953,0.12,0.25,0.49,0.98,1.97,3.95,7.88,15.8,30.88,62.8,127.01,203.51,205.23,205.55,205.64,205.69,205.73,205.76,205.76,189.47,168.81,168.85
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,1,avg,0.058157,0.12,0.25,0.5,0.99,1.97,3.95,7.94,16.06,31.41,64.93,137.45,203.52,205.14,205.54,205.6,205.68,205.73,205.78,205.77,189.73,168.88,168.82
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,2,avg,0.059425,0.12,0.24,0.49,0.97,1.96,3.9,7.8,15.45,28.76,22.31,59.57,62.8,72.08,78.26,81.19,82.78,83.79,84.26,84.5,84.61,84.67,84.65
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,0,3,avg,0.058817,0.12,0.25,0.49,0.99,1.97,3.93,7.85,15.7,28.95,32.21,57.2,63.37,72.78,78.09,81.37,82.62,83.85,84.24,84.48,84.59,84.66,84.68
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,0,avg,0.058949,0.12,0.24,0.49,0.98,1.96,3.92,7.83,15.66,30.52,62.53,127.19,200.72,202.32,202.63,202.79,202.86,202.88,202.9,202.93,189.26,169.83,169.87
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,1,avg,0.061086,0.13,0.25,0.51,1.02,2.04,4.07,8.2,16.54,32.15,66.83,141.24,201.18,202.36,202.69,202.82,202.83,202.89,202.94,202.89,189.79,169.84,169.85
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,2,avg,0.059206,0.12,0.24,0.49,0.97,1.95,3.88,7.78,15.57,29.32,27.97,50.11,63.73,72.65,78.08,80.72,82.99,83.84,84.24,84.49,84.63,84.65,84.69
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,1,3,avg,0.059378,0.12,0.25,0.49,0.99,1.98,3.95,7.93,15.82,30.68,26.07,54.52,63.25,72.41,78.21,81.34,82.66,83.62,84.24,84.5,84.61,84.65,84.68
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,0,avg,0.058447,0.12,0.24,0.49,0.97,1.94,3.89,7.78,15.55,30.29,54.97,74.37,90.87,99.98,104.81,108.37,109.97,110.86,111.32,111.57,111.69,111.73,111.76
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,1,avg,0.061268,0.13,0.26,0.51,1.02,2.05,4.09,8.25,16.91,31.93,54.81,74.47,90.73,99.71,104.6,108.43,109.98,110.84,111.32,111.57,111.68,111.73,111.76
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,2,avg,0.030182,0.063025,0.13,0.25,0.51,1.01,2.03,4.03,8.08,16.1,33.49,59.86,66.25,71.07,78.14,80.38,82.7,83.69,84.2,84.48,84.55,84.63,84.66
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,2,3,avg,0.030001,0.063299,0.13,0.25,0.5,1.01,2.01,4.03,8.03,16.07,33.55,60.6,64.21,72.29,77.97,80.63,82.7,83.35,83.07,84.44,84.59,84.66,84.68
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,0,avg,0.059447,0.12,0.25,0.49,0.99,1.98,3.95,7.9,15.77,30.81,54.53,74.1,90.55,99.84,104.53,108.4,109.95,110.85,111.31,111.56,111.69,111.7,111.76
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,1,avg,0.062025,0.13,0.26,0.51,1.02,2.04,4.09,8.26,16.77,31.85,54.74,74.85,91.21,100.06,104.7,108.52,110.02,110.85,111.33,111.57,111.69,111.74,111.73
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,2,avg,0.059205,0.12,0.25,0.49,0.99,1.98,3.96,7.91,15.82,29.08,28.99,60.1,61.21,71.32,77.51,80.25,82.36,83.25,84.23,84.38,84.56,84.62,84.67
ib_read_bw,9000,16,mocr4pcc04u15,mocr4pcc04u16,3,3,avg,0.057791,0.12,0.24,0.48,0.96,1.91,3.8,7.65,15.36,28.41,31.4,52.44,62.58,72.24,78.29,79.66,82.91,83.63,84.14,84.45,84.58,84.64,84.67
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,0,0,avg,0.058087,0.12,0.24,0.49,0.98,1.96,3.88,7.8,15.54,30.3,62.17,125.77,204.43,205.36,205.48,205.42,205.53,205.56,205.58,183.98,169.01,168.98,168.96
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,0,1,avg,0.058875,0.12,0.25,0.49,0.99,1.97,3.95,7.93,16.06,31.68,64.77,138.43,204.63,205.32,205.55,205.41,205.49,205.54,205.6,184.15,169.02,168.95,168.96
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,0,2,avg,0.056188,0.12,0.24,0.47,0.94,1.89,3.75,7.53,15.07,29.28,55.29,69.25,72.63,78.07,80.74,81.94,83.75,84.25,84.5,84.6,84.66,84.35,84.7
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,0,3,avg,0.058599,0.12,0.25,0.5,0.99,1.99,3.95,7.93,15.84,30.02,57.38,68.85,69.04,78.46,80.78,83.02,83.77,84.23,84.48,84.6,84.64,84.68,84.69
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,1,0,avg,0.05566,0.12,0.23,0.47,0.94,1.88,3.75,7.48,14.27,29.89,59.6,121.29,201.48,202.48,202.63,202.57,202.68,202.78,202.78,184.04,170.12,170.07,170.1
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,1,1,avg,0.057296,0.12,0.24,0.48,0.97,1.94,3.86,7.8,15.35,31.31,63.73,135.37,201.78,202.53,202.55,202.7,202.73,202.76,202.76,184.2,170.16,170.1,170.1
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,1,2,avg,0.056916,0.12,0.24,0.48,0.96,1.91,3.81,7.63,15.23,29.87,55.79,69.67,73.81,77.59,81.61,82.78,83.72,84.2,84.17,84.47,84.66,84.7,84.67
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,1,3,avg,0.05743,0.12,0.24,0.48,0.96,1.92,3.83,7.65,14.38,30.32,55.18,69.29,71.6,75.96,80.81,82.83,83.6,84.19,84.51,84.58,84.65,84.68,84.7
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,2,0,avg,0.057659,0.12,0.24,0.49,0.97,1.95,3.88,7.75,14.69,31.17,49.25,89.68,99.61,104.62,108.29,109.91,110.8,111.29,111.54,111.64,111.71,111.73,111.74
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,2,1,avg,0.061011,0.13,0.26,0.51,1.02,2.05,4.07,8.29,16.85,32.13,45.33,86.92,98.99,105.55,108.48,109.97,110.8,111.29,111.53,111.64,111.71,111.73,111.74
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,2,2,avg,0.030531,0.062906,0.13,0.25,0.5,1.0,2.0,4.01,8.04,16.09,35.23,70.17,68.95,77.12,80.77,82.56,83.59,84.14,84.39,84.6,84.63,84.65,84.69
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,2,3,avg,0.059991,0.12,0.25,0.5,0.99,2.0,3.97,7.94,15.89,30.86,54.89,66.03,71.23,77.25,79.26,82.63,83.68,84.2,84.34,84.56,84.65,84.69,84.71
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,3,0,avg,0.054764,0.11,0.23,0.46,0.92,1.85,3.67,7.36,14.73,28.71,58.44,88.93,99.19,105.48,108.46,109.97,110.82,111.29,111.55,111.64,111.71,111.73,111.75
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,3,1,avg,0.060666,0.13,0.25,0.51,1.02,2.02,4.07,8.21,16.67,32.28,51.1,88.76,99.37,105.65,108.68,109.98,110.85,111.3,111.54,111.65,111.7,111.67,111.74
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,3,2,avg,0.058944,0.12,0.25,0.49,0.99,1.98,3.95,7.9,15.7,30.74,55.53,64.75,70.43,75.73,80.56,81.71,83.51,84.21,84.36,84.6,84.62,84.68,84.67
ib_read_bw,9000,32,mocr4pcc04u15,mocr4pcc04u16,3,3,avg,0.056348,0.12,0.23,0.47,0.94,1.89,3.78,7.56,14.71,29.92,55.05,65.06,71.99,75.71,81.06,82.39,83.49,84.13,84.39,84.57,84.64,84.66,84.7
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,0,0,peak,0.05625,0.11,0.23,0.45,0.9,1.78,3.43,6.84,13.11,25.08,44.2,79.88,115.02,146.0,173.53,186.21,197.68,197.67,197.87,197.79,197.82,197.82,197.82
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,0,1,peak,0.056334,0.11,0.23,0.45,0.9,1.78,3.43,6.82,13.24,25.08,44.25,80.05,114.48,146.07,173.58,186.18,197.66,197.76,197.85,197.78,197.82,197.81,197.82
ib_read_bw,9000,1,mocr4pcc04u15,mocr4pcc04u16,0,2,peak,0.05625,0.11,0.22,0.45,0.89,1.78,3.48,6.79,13.2,24.64,41.61,41.99,42.12,42.23,43.99,57.64,79.94,81.32,81.76,82.09,82.06,83.33,83.98
