path,server,client,protocol,role,srvip,mtu,bufsize,winsize,bitrate,par,affin,bw,units,trial
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_128_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,128,eno7np0,191,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_16_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,16,eno6np0,125,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_16_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,16,eno6np0,112,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_16_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,16,eno6np0,113,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_16_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,16,eno7np0,172,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_16_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,16,eno7np0,159,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_16_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,16,eno7np0,167,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_1_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,1,eno6np0,7.67,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_1_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,1,eno6np0,8.65,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_1_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,1,eno6np0,8.47,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_1_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,1,eno7np0,11.4,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_1_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,1,eno7np0,11.8,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_1_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,1,eno7np0,11.9,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_2_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,2,eno6np0,19.8,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_2_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_1.log,1,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,2,eno6np0,19.1,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_2_eno6np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_2.log,2,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,2,eno6np0,16.2,Gbits/sec
2node-jumbomtu-eno7np0-01-05-25-1746093653/iperf_tcp_clt_192.168.50.157_1500_128K_0_0_2_eno7np0_mocr4pcc02u24-debug-sdqkd_mocr4pcc02u25-debug-fvmkj_0.log,0,mocr4pcc02u24-debug-sdqkd,mocr4pcc02u25-debug-fvmkj,tcp,clt,192.168.50.157,1500,128K,0,0,2,eno7np0,23.3,Gbits/sec
