path,trial,server,client,protocol,role,srvip,mtu,bufsize,winsize,bitrate,par,affin,bw,units
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_51.log,51,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,171,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_52.log,52,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,184,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_53.log,53,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,219,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_54.log,54,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,192,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_55.log,55,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,199,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_56.log,56,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,188,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_57.log,57,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,180,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_58.log,58,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,208,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_59.log,59,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,200,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_5.log,5,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,199,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_60.log,60,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,215,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_61.log,61,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,218,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_62.log,62,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,209,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_63.log,63,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,209,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_64.log,64,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,208,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_65.log,65,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,201,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_66.log,66,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,203,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_67.log,67,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,204,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_68.log,68,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,173,Gbits/sec
100trialdefaultbios-23-05-25-1748010211/iperf_tcp_clt_192.168.3.225_9000_128K_0_0_32_0-127-256-383_sriovlegacy-workload-uno_sriovlegacy-workload-dos_69.log,69,sriovlegacy-workload-uno,sriovlegacy-workload-dos,tcp,clt,192.168.3.225,9000,128K,0,0,32,0-127-256-383,187,Gbits/sec
