Log Path,IB HCA Port,NCCL OOB Port,GLOO TCP Port,Master Port,Log Name,X4 MTU,X8 MTU,Nodes,Communication Type,Grad Accum,Step 1,Step 2,Step 3,Step 4,Step 5,Step 6,Step 7,Step 8,Step 9,Step 10
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs9175040_x4mtu1500_x8mtu9000.log,1500,9000,7,rdma,10,14931.24,1099.95,1040.44,970.5,1016.58,974.4,956.08,1014.06,985.2,995.56
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs917504_x4mtu1500_x8mtu9000.log,1500,9000,7,rdma,1,13981.87,301.56,271.99,273.26,272.02,268.74,270.13,283.9,271.08,286.54
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs1835008_x4mtu1500_x8mtu9000.log,1500,9000,7,rdma,2,14051.14,685.36,440.83,420.79,376.04,441.4,372.54,362.47,356.74,365.55
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs2752512_x4mtu1500_x8mtu9000.log,1500,9000,7,rdma,3,13727.36,540.58,483.67,462.79,478.52,427.54,446.1,459.81,435.59,448.16
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs3670016_x4mtu1500_x8mtu9000.log,1500,9000,7,rdma,4,14436.71,595.23,525.6,518.37,605.76,520.23,559.27,523.38,590.68,577.89
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs4587520_x4mtu1500_x8mtu9000.log,1500,9000,7,rdma,5,13887.9,713.6,604.44,636.65,791.0,625.89,585.95,594.44,584.8,583.06
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs5505024_x4mtu1500_x8mtu9000.log,1500,9000,7,rdma,6,15197.54,758.82,712.65,719.31,688.04,682.59,671.21,676.25,667.52,682.37
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs6422528_x4mtu1500_x8mtu9000.log,1500,9000,7,rdma,7,14336.98,796.07,780.22,739.93,752.6,800.03,732.01,736.84,737.7,725.58
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs7340032_x4mtu1500_x8mtu9000.log,1500,9000,7,rdma,8,15055.61,1106.69,809.42,813.27,833.91,828.63,832.36,877.48,830.08,817.35
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs8257536_x4mtu1500_x8mtu9000.log,1500,9000,7,rdma,9,14413.64,977.1,925.2,912.69,942.46,887.45,908.37,906.61,881.14,1090.08
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs10485760_x4mtu1500_x8mtu9000.log,1500,9000,8,rdma,10,15321.1,1053.38,995.67,1024.74,1026.24,1011.8,1018.21,1015.86,991.52,1010.27
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs1048576_x4mtu1500_x8mtu9000.log,1500,9000,8,rdma,1,13606.56,740.98,341.92,388.79,333.98,535.81,332.9,336.77,328.05,323.26
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs2097152_x4mtu1500_x8mtu9000.log,1500,9000,8,rdma,2,14600.36,1714.47,425.46,388.76,405.12,415.3,407.83,410.36,405.67,959.2
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs3145728_x4mtu1500_x8mtu9000.log,1500,9000,8,rdma,3,14526.38,500.45,502.25,479.25,465.28,486.45,516.03,491.5,489.91,484.02
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs4194304_x4mtu1500_x8mtu9000.log,1500,9000,8,rdma,4,14352.0,781.62,545.99,775.5,550.7,974.29,568.14,610.58,559.77,562.57
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs5242880_x4mtu1500_x8mtu9000.log,1500,9000,8,rdma,5,14658.87,752.01,988.43,644.51,703.61,694.31,635.96,643.52,654.04,628.06
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs6291456_x4mtu1500_x8mtu9000.log,1500,9000,8,rdma,6,14988.23,830.54,708.96,743.33,723.19,702.61,700.72,701.9,714.78,700.29
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs7340032_x4mtu1500_x8mtu9000.log,1500,9000,8,rdma,7,14155.92,834.99,804.89,807.59,806.33,781.19,793.91,779.17,790.33,798.98
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs8388608_x4mtu1500_x8mtu9000.log,1500,9000,8,rdma,8,14820.44,889.71,858.23,861.49,860.41,857.69,851.57,858.46,852.54,897.01
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/rdma,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs9437184_x4mtu1500_x8mtu9000.log,1500,9000,8,rdma,9,14770.23,958.11,909.79,923.51,932.66,925.48,929.14,926.64,909.65,924.86
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs2621440_x4mtu1500_x8mtu9000.log,1500,9000,2,tcp,10,14051.9,825.34,811.64,807.26,807.99,810.87,816.45,806.34,814.61,811.58
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs262144_x4mtu1500_x8mtu9000.log,1500,9000,2,tcp,1,14068.04,174.55,151.14,149.14,139.28,140.22,138.94,139.97,138.81,140.57
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs524288_x4mtu1500_x8mtu9000.log,1500,9000,2,tcp,2,14473.6,238.83,220.52,219.46,220.71,219.75,220.09,217.47,217.88,220.25
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs786432_x4mtu1500_x8mtu9000.log,1500,9000,2,tcp,3,14130.3,316.79,299.36,295.74,297.64,299.91,298.7,296.58,293.02,294.54
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs1048576_x4mtu1500_x8mtu9000.log,1500,9000,2,tcp,4,14094.94,383.16,367.97,372.33,364.04,364.75,362.88,365.7,364.94,362.46
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs1310720_x4mtu1500_x8mtu9000.log,1500,9000,2,tcp,5,14942.67,456.27,438.84,437.41,435.69,439.54,441.92,434.13,436.73,440.07
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs1572864_x4mtu1500_x8mtu9000.log,1500,9000,2,tcp,6,14044.99,533.71,518.73,516.6,518.93,516.13,514.82,514.84,513.45,515.31
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs1835008_x4mtu1500_x8mtu9000.log,1500,9000,2,tcp,7,15103.05,606.55,591.82,587.09,586.76,581.52,584.98,584.04,582.72,584.77
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs2097152_x4mtu1500_x8mtu9000.log,1500,9000,2,tcp,8,13801.36,674.83,662.18,658.14,656.3,663.96,661.95,658.79,659.16,657.17
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes2_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs2359296_x4mtu1500_x8mtu9000.log,1500,9000,2,tcp,9,14437.8,753.43,739.65,737.51,735.82,729.38,737.97,730.12,734.43,731.93
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs3932160_x4mtu1500_x8mtu9000.log,1500,9000,3,tcp,10,15943.36,876.93,860.21,865.46,853.52,1061.54,860.28,860.87,862.04,861.96
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs393216_x4mtu1500_x8mtu9000.log,1500,9000,3,tcp,1,14387.03,224.83,185.1,185.34,190.35,184.41,189.0,192.91,196.21,201.47
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs786432_x4mtu1500_x8mtu9000.log,1500,9000,3,tcp,2,14211.65,287.79,271.54,272.71,267.68,265.74,271.9,271.14,271.24,272.72
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs1179648_x4mtu1500_x8mtu9000.log,1500,9000,3,tcp,3,14660.77,381.43,340.57,346.52,331.26,348.97,333.46,332.46,337.51,331.53
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs1572864_x4mtu1500_x8mtu9000.log,1500,9000,3,tcp,4,14258.69,458.66,417.91,427.1,436.06,416.76,412.57,409.68,415.72,409.61
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs1966080_x4mtu1500_x8mtu9000.log,1500,9000,3,tcp,5,14872.5,516.97,484.03,486.67,481.38,480.27,491.9,481.66,477.52,484.95
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs2359296_x4mtu1500_x8mtu9000.log,1500,9000,3,tcp,6,14307.85,585.59,560.06,564.18,559.83,554.65,581.56,553.62,765.16,563.66
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs2752512_x4mtu1500_x8mtu9000.log,1500,9000,3,tcp,7,14972.21,653.74,625.32,635.61,638.78,638.33,638.78,627.24,634.74,631.5
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs3145728_x4mtu1500_x8mtu9000.log,1500,9000,3,tcp,8,14004.22,730.68,701.46,703.74,696.46,696.78,705.45,695.06,707.47,702.88
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes3_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs3538944_x4mtu1500_x8mtu9000.log,1500,9000,3,tcp,9,15181.26,804.61,796.02,790.39,796.52,780.82,792.94,799.38,984.27,782.74
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs5242880_x4mtu1500_x8mtu9000.log,1500,9000,4,tcp,10,14923.07,937.89,904.7,895.58,905.5,882.97,896.75,899.83,898.81,908.92
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs524288_x4mtu1500_x8mtu9000.log,1500,9000,4,tcp,1,14332.09,272.38,229.64,230.87,217.6,221.5,231.0,222.61,221.73,221.51
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs1048576_x4mtu1500_x8mtu9000.log,1500,9000,4,tcp,2,13935.39,361.1,314.49,330.76,300.09,311.66,307.07,308.95,501.6,297.92
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs1572864_x4mtu1500_x8mtu9000.log,1500,9000,4,tcp,3,14725.03,401.6,395.54,390.92,384.37,387.36,387.84,373.9,385.37,386.82
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs2097152_x4mtu1500_x8mtu9000.log,1500,9000,4,tcp,4,14187.28,491.17,465.02,451.07,455.74,455.37,467.18,464.1,449.16,474.13
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs2621440_x4mtu1500_x8mtu9000.log,1500,9000,4,tcp,5,15011.04,563.5,528.3,537.88,531.5,532.83,526.44,536.37,533.35,526.57
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs3145728_x4mtu1500_x8mtu9000.log,1500,9000,4,tcp,6,14670.45,619.84,593.66,591.66,603.56,596.07,601.58,598.73,610.43,589.21
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs3670016_x4mtu1500_x8mtu9000.log,1500,9000,4,tcp,7,14660.68,704.8,670.04,683.46,690.09,669.87,675.32,678.65,678.3,674.83
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs4194304_x4mtu1500_x8mtu9000.log,1500,9000,4,tcp,8,14360.39,785.91,761.06,762.62,762.44,756.2,767.66,772.35,1241.36,762.23
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes4_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs4718592_x4mtu1500_x8mtu9000.log,1500,9000,4,tcp,9,15393.61,845.12,834.68,841.98,824.14,835.43,830.15,832.01,824.72,815.47
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs6553600_x4mtu1500_x8mtu9000.log,1500,9000,5,tcp,10,15111.89,996.36,965.41,994.68,956.9,953.34,1148.16,993.56,963.69,975.66
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs655360_x4mtu1500_x8mtu9000.log,1500,9000,5,tcp,1,14473.27,349.6,273.83,255.51,260.23,268.55,261.35,257.33,443.34,257.36
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs1310720_x4mtu1500_x8mtu9000.log,1500,9000,5,tcp,2,14116.44,378.42,343.75,351.94,344.26,341.19,350.77,349.45,359.59,351.24
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs1966080_x4mtu1500_x8mtu9000.log,1500,9000,5,tcp,3,14740.61,440.01,411.73,403.16,409.32,419.79,404.69,412.88,416.85,397.03
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs2621440_x4mtu1500_x8mtu9000.log,1500,9000,5,tcp,4,14277.17,581.59,530.24,523.59,533.54,546.76,540.65,535.45,534.12,536.82
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs3276800_x4mtu1500_x8mtu9000.log,1500,9000,5,tcp,5,14773.81,609.25,578.33,561.06,571.65,574.94,574.47,556.85,560.23,572.52
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs3932160_x4mtu1500_x8mtu9000.log,1500,9000,5,tcp,6,14265.5,671.74,641.98,634.74,639.11,639.89,625.98,628.59,629.28,636.78
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs4587520_x4mtu1500_x8mtu9000.log,1500,9000,5,tcp,7,14812.62,737.91,709.63,702.07,718.19,699.11,686.96,713.38,695.28,694.37
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs5242880_x4mtu1500_x8mtu9000.log,1500,9000,5,tcp,8,15408.74,810.65,797.42,801.81,788.57,787.22,778.95,799.41,775.24,788.05
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes5_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs5898240_x4mtu1500_x8mtu9000.log,1500,9000,5,tcp,9,15111.45,940.04,893.54,896.34,896.88,891.05,917.3,890.26,899.1,905.5
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs7864320_x4mtu1500_x8mtu9000.log,1500,9000,6,tcp,10,14647.58,1009.77,968.24,979.64,963.69,968.53,969.87,961.53,980.01,973.91
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs786432_x4mtu1500_x8mtu9000.log,1500,9000,6,tcp,1,14941.81,404.08,336.38,329.77,321.01,350.39,316.91,348.23,319.17,340.86
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs1572864_x4mtu1500_x8mtu9000.log,1500,9000,6,tcp,2,14159.27,400.84,372.57,360.42,386.92,384.53,377.55,371.73,384.11,375.2
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs2359296_x4mtu1500_x8mtu9000.log,1500,9000,6,tcp,3,15037.93,491.13,449.88,441.46,456.29,438.9,442.63,445.33,436.29,442.5
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs3145728_x4mtu1500_x8mtu9000.log,1500,9000,6,tcp,4,14799.93,558.61,524.76,527.36,521.75,526.18,518.08,531.44,517.6,529.92
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs3932160_x4mtu1500_x8mtu9000.log,1500,9000,6,tcp,5,15257.28,674.19,617.8,614.43,588.28,597.69,596.68,623.75,580.5,602.77
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs4718592_x4mtu1500_x8mtu9000.log,1500,9000,6,tcp,6,14558.81,711.5,677.84,667.11,686.66,675.74,677.74,662.1,673.48,657.53
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs5505024_x4mtu1500_x8mtu9000.log,1500,9000,6,tcp,7,15435.57,777.48,748.84,747.1,775.25,739.32,744.59,746.86,744.41,756.59
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs6291456_x4mtu1500_x8mtu9000.log,1500,9000,6,tcp,8,14537.43,874.77,841.42,839.79,831.62,829.35,815.93,841.14,840.08,810.55
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes6_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs7077888_x4mtu1500_x8mtu9000.log,1500,9000,6,tcp,9,15115.89,1109.63,908.07,887.01,884.98,878.49,893.32,896.02,894.22,1283.42
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs9175040_x4mtu1500_x8mtu9000.log,1500,9000,7,tcp,10,14869.32,1104.65,1083.26,1055.89,1068.68,1056.75,1082.42,1070.4,1051.66,1058.86
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs917504_x4mtu1500_x8mtu9000.log,1500,9000,7,tcp,1,14510.66,393.72,334.63,347.99,332.51,322.48,337.23,347.94,342.48,334.18
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs1835008_x4mtu1500_x8mtu9000.log,1500,9000,7,tcp,2,14384.52,463.81,416.23,420.08,411.59,405.67,425.58,410.26,410.8,412.3
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs2752512_x4mtu1500_x8mtu9000.log,1500,9000,7,tcp,3,14810.97,558.28,498.46,493.49,495.96,486.82,509.51,484.09,487.92,477.76
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs3670016_x4mtu1500_x8mtu9000.log,1500,9000,7,tcp,4,14287.73,620.68,568.2,569.16,571.67,558.79,569.84,591.94,565.36,561.3
